version,1.8.0
info,balls_per_over,6
info,team,Gujarat Titans
info,team,Punjab Kings
info,team_type,club
info,gender,male
info,season,2026
info,date,2026/03/31
info,event,Indian Premier League
info,match_id,1527677
info,match_type,T20
info,overs,20
info,match_number,4
info,venue,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh"
info,city,New Chandigarh
info,toss_winner,Punjab Kings
info,toss_decision,field
info,player_of_match,C Connolly
info,umpire,Abhijit Bhattacharya
info,umpire,A Totre
info,reserve_umpire,P Joshi
info,tv_umpire,KN Ananthapadmanabhan
info,match_referee,Prakash Bhatt
info,target_overs,2,20
info,target_runs,2,163
info,winner,Punjab Kings
info,winner_wickets,3
info,player,Gujarat Titans,M Prasidh Krishna
info,player,Gujarat Titans,B Sai Sudharsan
info,player,Gujarat Titans,Shubman Gill
info,player,Gujarat Titans,JC Buttler
info,player,Gujarat Titans,GD Phillips
info,player,Gujarat Titans,Washington Sundar
info,player,Gujarat Titans,M Shahrukh Khan
info,player,Gujarat Titans,R Tewatia
info,player,Gujarat Titans,Rashid Khan
info,player,Gujarat Titans,K Rabada
info,player,Gujarat Titans,Ashok Sharma
info,player,Gujarat Titans,Mohammed Siraj
info,player,Punjab Kings,YS Chahal
info,player,Punjab Kings,Priyansh Arya
info,player,Punjab Kings,P Simran Singh
info,player,Punjab Kings,C Connolly
info,player,Punjab Kings,SS Iyer
info,player,Punjab Kings,N Wadhera
info,player,Punjab Kings,Shashank Singh
info,player,Punjab Kings,MP Stoinis
info,player,Punjab Kings,M Jansen
info,player,Punjab Kings,XC Bartlett
info,player,Punjab Kings,Vijaykumar Vyshak
info,player,Punjab Kings,Arshdeep Singh
info,registry,people,A Totre,b1d7d7bc
info,registry,people,Abhijit Bhattacharya,59ec9638
info,registry,people,Arshdeep Singh,244048f6
info,registry,people,Ashok Sharma,50c09020
info,registry,people,B Sai Sudharsan,d5130a30
info,registry,people,C Connolly,fe366f34
info,registry,people,GD Phillips,9a46c4e5
info,registry,people,JC Buttler,99b75528
info,registry,people,K Rabada,e62dd25d
info,registry,people,KN Ananthapadmanabhan,3144063a
info,registry,people,M Jansen,81c36ee9
info,registry,people,M Prasidh Krishna,85e0cf10
info,registry,people,M Shahrukh Khan,7dcb9bc9
info,registry,people,MP Stoinis,d9273ee7
info,registry,people,Mohammed Siraj,2f49c897
info,registry,people,N Wadhera,d1a60072
info,registry,people,P Joshi,ffc0e370
info,registry,people,P Simran Singh,9418198b
info,registry,people,Prakash Bhatt,f848ab0b
info,registry,people,Priyansh Arya,b5797845
info,registry,people,R Tewatia,39a2dfa8
info,registry,people,Rashid Khan,5f547c8b
info,registry,people,SS Iyer,85ec8e33
info,registry,people,Shashank Singh,26989d80
info,registry,people,Shubman Gill,b4b99816
info,registry,people,Vijaykumar Vyshak,54e52590
info,registry,people,Washington Sundar,f19ccfad
info,registry,people,XC Bartlett,3b53243a
info,registry,people,YS Chahal,57ee1fde
ball,1,0.1,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,1,0,,,,,,"","",0.1,,,,
ball,1,0.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Arshdeep Singh,1,0,,,,,,"","",0.2,,,,
ball,1,0.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,0,1,1,,,,,"","",0.3,,,,
ball,1,0.4,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,4,0,,,,,,"","",0.3,,,,
ball,1,0.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,0,0,,,,,,"","",0.4,,,,
ball,1,0.6,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,1,0,,,,,,"","",0.5,,,,
ball,1,0.7,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Arshdeep Singh,1,0,,,,,,"","",0.6,,,,
ball,1,1.1,Gujarat Titans,Shubman Gill,B Sai Sudharsan,XC Bartlett,0,0,,,,,,"","",1.1,,,,
ball,1,1.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,XC Bartlett,4,0,,,,,,"","",1.2,,,,
ball,1,1.3,Gujarat Titans,Shubman Gill,B Sai Sudharsan,XC Bartlett,4,0,,,,,,"","",1.3,,,,
ball,1,1.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,XC Bartlett,1,0,,,,,,"","",1.4,,,,
ball,1,1.5,Gujarat Titans,B Sai Sudharsan,Shubman Gill,XC Bartlett,1,0,,,,,,"","",1.5,,,,
ball,1,1.6,Gujarat Titans,Shubman Gill,B Sai Sudharsan,XC Bartlett,4,0,,,,,,"","",1.6,,,,
ball,1,2.1,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,4,0,,,,,,"","",2.1,,,,
ball,1,2.2,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,0,0,,,,,,"","",2.2,,,,
ball,1,2.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,1,0,,,,,,"","",2.3,,,,
ball,1,2.4,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Arshdeep Singh,0,1,1,,,,,"","",2.4,,,,
ball,1,2.5,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Arshdeep Singh,4,0,,,,,,"","",2.4,,,,
ball,1,2.6,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Arshdeep Singh,0,0,,,,,,"","",2.5,,,,
ball,1,2.7,Gujarat Titans,Shubman Gill,B Sai Sudharsan,Arshdeep Singh,2,0,,,,,,"","",2.6,,,,
ball,1,3.1,Gujarat Titans,B Sai Sudharsan,Shubman Gill,M Jansen,1,0,,,,,,"","",3.1,,,,
ball,1,3.2,Gujarat Titans,Shubman Gill,B Sai Sudharsan,M Jansen,1,0,,,,,,"","",3.2,,,,
ball,1,3.3,Gujarat Titans,B Sai Sudharsan,Shubman Gill,M Jansen,0,0,,,,,,"","",3.3,,,,
ball,1,3.4,Gujarat Titans,B Sai Sudharsan,Shubman Gill,M Jansen,0,0,,,,,,caught,B Sai Sudharsan,3.4,,SS Iyer,,
ball,1,3.5,Gujarat Titans,JC Buttler,Shubman Gill,M Jansen,0,0,,,,,,"","",3.5,,,,
ball,1,3.6,Gujarat Titans,JC Buttler,Shubman Gill,M Jansen,0,0,,,,,,"","",3.6,,,,
ball,1,4.1,Gujarat Titans,Shubman Gill,JC Buttler,Vijaykumar Vyshak,0,0,,,,,,"","",4.1,,,,
ball,1,4.2,Gujarat Titans,Shubman Gill,JC Buttler,Vijaykumar Vyshak,1,0,,,,,,"","",4.2,,,,
ball,1,4.3,Gujarat Titans,JC Buttler,Shubman Gill,Vijaykumar Vyshak,4,0,,,,,,"","",4.3,,,,
ball,1,4.4,Gujarat Titans,JC Buttler,Shubman Gill,Vijaykumar Vyshak,1,0,,,,,,"","",4.4,,,,
ball,1,4.5,Gujarat Titans,Shubman Gill,JC Buttler,Vijaykumar Vyshak,0,0,,,,,,"","",4.5,,,,
ball,1,4.6,Gujarat Titans,Shubman Gill,JC Buttler,Vijaykumar Vyshak,4,0,,,,,,"","",4.6,,,,
ball,1,5.1,Gujarat Titans,JC Buttler,Shubman Gill,M Jansen,1,0,,,,,,"","",5.1,,,,
ball,1,5.2,Gujarat Titans,Shubman Gill,JC Buttler,M Jansen,1,0,,,,,,"","",5.2,,,,
ball,1,5.3,Gujarat Titans,JC Buttler,Shubman Gill,M Jansen,0,0,,,,,,"","",5.3,,,,
ball,1,5.4,Gujarat Titans,JC Buttler,Shubman Gill,M Jansen,4,0,,,,,,"","",5.4,,,,
ball,1,5.5,Gujarat Titans,JC Buttler,Shubman Gill,M Jansen,0,0,,,,,,"","",5.5,,,,
ball,1,5.6,Gujarat Titans,JC Buttler,Shubman Gill,M Jansen,1,0,,,,,,"","",5.6,,,,
ball,1,6.1,Gujarat Titans,JC Buttler,Shubman Gill,Vijaykumar Vyshak,1,0,,,,,,"","",6.1,,,,
ball,1,6.2,Gujarat Titans,Shubman Gill,JC Buttler,Vijaykumar Vyshak,1,0,,,,,,"","",6.2,,,,
ball,1,6.3,Gujarat Titans,JC Buttler,Shubman Gill,Vijaykumar Vyshak,6,0,,,,,,"","",6.3,,,,
ball,1,6.4,Gujarat Titans,JC Buttler,Shubman Gill,Vijaykumar Vyshak,0,1,,,,1,,"","",6.4,,,,
